job_id,arrival_time,runtime,cpu_demand,mem_demand,priority,deadline_time,scenario_id
6164,1935900.0,1500.0,0.2116531452434788,0.125,0,1939350.0,azure_vm_real_slice
6165,105300.0,900.0,0.0638635206931649,0.125,0,107370.0,azure_vm_real_slice
6166,554400.0,600.0,0.3772135760155434,0.125,1,555630.0,azure_vm_real_slice
6167,90600.0,522900.0,0.05,0.125,0,1293270.0,azure_vm_real_slice
6168,1578600.0,15600.0,0.1308918681089204,0.0625,0,1614480.0,azure_vm_real_slice
6169,1542000.0,900.0,0.3682688108137892,0.05,1,1543845.0,azure_vm_real_slice
6170,76200.0,1200.0,0.05,0.5,0,78960.0,azure_vm_real_slice
6171,1157100.0,876000.0,0.07122007291078597,0.05,0,3171900.0,azure_vm_real_slice
6172,0.0,600.0,0.09054712699986064,0.125,0,1380.0,azure_vm_real_slice
6173,528600.0,600.0,0.25889668029199403,0.125,0,529980.0,azure_vm_real_slice
6174,1372500.0,600.0,0.05,0.0625,0,1373880.0,azure_vm_real_slice
6175,570000.0,7800.0,0.08936888882710164,0.5,2,584040.0,azure_vm_real_slice
6176,1194600.0,1500.0,0.4283860247549165,0.0625,1,1197675.0,azure_vm_real_slice
6177,709500.0,1500.0,0.6799125890020191,0.5,1,712575.0,azure_vm_real_slice
6178,303300.0,300.0,0.37867133736934167,0.05,1,303915.0,azure_vm_real_slice
6179,1474500.0,600.0,0.05,1.0,2,1475580.0,azure_vm_real_slice
6180,0.0,623700.0,0.087590415121872,0.05,0,1434510.0,azure_vm_real_slice
6181,1653000.0,3600.0,0.325209098692301,0.125,0,1661280.0,azure_vm_real_slice
6182,210300.0,300.0,0.05,0.5,0,210990.0,azure_vm_real_slice
6183,1566900.0,1800.0,0.6368793709994102,0.125,1,1570590.0,azure_vm_real_slice
6184,0.0,1200.0,0.06668472718804141,0.125,0,2760.0,azure_vm_real_slice
6185,151200.0,300.0,0.055717842589258805,0.125,0,151890.0,azure_vm_real_slice
6186,1561800.0,9300.0,0.06925951585351717,0.05,0,1583190.0,azure_vm_real_slice
6187,0.0,2591400.0,0.05,0.5,0,5960220.0,azure_vm_real_slice
6188,0.0,300.0,0.05,0.05,0,690.0,azure_vm_real_slice
6189,1744200.0,600.0,0.08107339593975,0.125,0,1745580.0,azure_vm_real_slice
6190,121200.0,2700.0,0.16008626465760434,0.5,0,127410.0,azure_vm_real_slice
6191,0.0,300.0,0.05,0.5,0,690.0,azure_vm_real_slice
6192,323100.0,1800.0,0.05,0.5,0,327240.0,azure_vm_real_slice
6193,1246800.0,94800.0,0.340542953981767,0.0625,0,1464840.0,azure_vm_real_slice
6194,0.0,1800.0,0.11920565074815452,0.0625,0,4140.0,azure_vm_real_slice
6195,587400.0,900.0,0.09125551221024626,0.125,0,589470.0,azure_vm_real_slice
6196,475200.0,2400.0,0.05,0.5,0,480720.0,azure_vm_real_slice
6197,0.0,300.0,0.36326753070423057,0.05,1,615.0,azure_vm_real_slice
6198,1659600.0,3600.0,0.6023980401388271,0.125,1,1666980.0,azure_vm_real_slice
6199,1179000.0,300.0,0.05,0.125,0,1179690.0,azure_vm_real_slice
6200,0.0,2100.0,0.05,0.5,0,4830.0,azure_vm_real_slice
6201,1279800.0,300.0,0.05,0.5,0,1280490.0,azure_vm_real_slice
6202,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6203,991500.0,300.0,0.05,0.5,0,992190.0,azure_vm_real_slice
6204,1248000.0,18900.0,0.40301192203404923,0.0625,1,1286745.0,azure_vm_real_slice
6205,1579200.0,300.0,0.05,0.0625,0,1579890.0,azure_vm_real_slice
6206,1519800.0,2100.0,0.2287004392214365,0.5,0,1524630.0,azure_vm_real_slice
6207,313800.0,900.0,0.09072733103329038,0.125,0,315870.0,azure_vm_real_slice
6208,1338300.0,900.0,0.059200942702084224,1.0,2,1339920.0,azure_vm_real_slice
6209,0.0,24900.0,0.3714743003971921,0.125,1,51044.99999999999,azure_vm_real_slice
6210,551100.0,900.0,0.05,1.0,2,552720.0,azure_vm_real_slice
6211,326400.0,600.0,0.05,0.125,0,327780.0,azure_vm_real_slice
6212,1762500.0,300.0,0.05,0.125,0,1763190.0,azure_vm_real_slice
6213,1972500.0,300.0,0.4116125922002358,0.125,1,1973115.0,azure_vm_real_slice
6214,1910400.0,12300.0,0.28314423740086697,0.5,2,1932540.0,azure_vm_real_slice
6215,0.0,404100.0,0.05,0.5,0,929429.9999999999,azure_vm_real_slice
6216,1534800.0,5100.0,0.5970445067926684,0.125,1,1545255.0,azure_vm_real_slice
6217,1805100.0,2100.0,0.32477437116626307,0.5,2,1808880.0,azure_vm_real_slice
6218,0.0,1800.0,0.7479531969131337,0.5,1,3689.9999999999995,azure_vm_real_slice
6219,1844400.0,3900.0,0.05,0.125,0,1853370.0,azure_vm_real_slice
6220,1958400.0,74700.0,0.23838071440903277,0.0625,0,2130210.0,azure_vm_real_slice
6221,1206900.0,600.0,0.05,0.125,0,1208280.0,azure_vm_real_slice
6222,0.0,300.0,0.08098151958810312,0.125,0,690.0,azure_vm_real_slice
6223,1160400.0,600.0,0.10832274668030097,0.0625,0,1161780.0,azure_vm_real_slice
6224,652200.0,98100.0,0.0665336163830934,0.125,0,877830.0,azure_vm_real_slice
6225,397500.0,600.0,0.05,0.5,0,398880.0,azure_vm_real_slice
6226,1202400.0,600.0,0.05,0.5,2,1203480.0,azure_vm_real_slice
6227,142200.0,300.0,0.2845021833488432,0.0625,0,142890.0,azure_vm_real_slice
6228,1232400.0,2100.0,0.05,0.5,0,1237230.0,azure_vm_real_slice
6229,608400.0,300.0,0.13107102849513091,0.0625,0,609090.0,azure_vm_real_slice
6230,0.0,1800.0,0.06271713435850618,0.5,0,4140.0,azure_vm_real_slice
6231,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6232,1376700.0,525900.0,0.05,0.125,0,2586270.0,azure_vm_real_slice
6233,202200.0,2400.0,0.05,0.5,0,207720.0,azure_vm_real_slice
6234,317400.0,600.0,0.05,0.5,0,318780.0,azure_vm_real_slice
6235,0.0,2591400.0,0.10955712403481285,0.05,0,5960220.0,azure_vm_real_slice
6236,66000.0,31200.0,0.09351246679589742,0.125,0,137760.0,azure_vm_real_slice
6237,504600.0,31800.0,0.05,0.125,0,577740.0,azure_vm_real_slice
6238,622200.0,600.0,0.05,0.5,0,623580.0,azure_vm_real_slice
6239,1119600.0,600.0,0.05,0.5,0,1120980.0,azure_vm_real_slice
6240,0.0,2591400.0,0.05,0.125,0,5960220.0,azure_vm_real_slice
6241,94800.0,300.0,0.05,0.0625,0,95490.0,azure_vm_real_slice
6242,1870200.0,2700.0,0.3699465086983487,0.125,1,1875735.0,azure_vm_real_slice
6243,1221900.0,600.0,0.05,0.5,0,1223280.0,azure_vm_real_slice
6244,789900.0,1500.0,0.05,0.125,0,793350.0,azure_vm_real_slice
6245,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6246,1725300.0,900.0,0.05,0.125,0,1727370.0,azure_vm_real_slice
6247,0.0,3000.0,0.776121389068767,0.5,2,5399.999999999999,azure_vm_real_slice
6248,0.0,600.0,0.20530976643550733,0.125,0,1380.0,azure_vm_real_slice
6249,1151700.0,3600.0,0.12916763662690575,0.0625,0,1159980.0,azure_vm_real_slice
6250,0.0,600.0,0.05,0.125,0,1380.0,azure_vm_real_slice
6251,1560900.0,600.0,0.05,0.0625,0,1562280.0,azure_vm_real_slice
6252,474600.0,1800.0,0.11712126128796366,0.125,0,478740.0,azure_vm_real_slice
6253,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6254,210600.0,15600.0,0.28800078928764683,0.5,0,246480.0,azure_vm_real_slice
6255,857400.0,3600.0,0.15896022070034443,0.5,2,863880.0,azure_vm_real_slice
6256,63000.0,53700.0,0.5044367151223869,0.125,1,173085.0,azure_vm_real_slice
6257,0.0,2591400.0,0.1486277929063213,0.05,0,5960220.0,azure_vm_real_slice
6258,885300.0,300.0,0.05,0.125,0,885990.0,azure_vm_real_slice
6259,0.0,600.0,0.05,0.125,0,1380.0,azure_vm_real_slice
6260,706200.0,900.0,0.14633702746399066,0.05,0,708270.0,azure_vm_real_slice
6261,0.0,2591400.0,0.05,0.0625,0,5960220.0,azure_vm_real_slice
6262,1503600.0,31200.0,0.33445856831327453,0.125,0,1575360.0,azure_vm_real_slice
6263,643500.0,300.0,0.05,0.0625,0,644190.0,azure_vm_real_slice
6264,1761000.0,2100.0,0.05,0.5,0,1765830.0,azure_vm_real_slice
6265,63600.0,4200.0,0.5727628591847933,0.05,1,72210.0,azure_vm_real_slice
6266,1530600.0,4800.0,0.05,0.125,0,1541640.0,azure_vm_real_slice
6267,921000.0,600.0,0.05,0.5,0,922380.0,azure_vm_real_slice
6268,0.0,21900.0,0.05,0.5,0,50369.99999999999,azure_vm_real_slice
6269,1084800.0,32100.0,0.40514518145667777,0.125,1,1150605.0,azure_vm_real_slice
6270,0.0,1042200.0,0.05,0.125,0,2397060.0,azure_vm_real_slice
6271,443100.0,600.0,0.05,0.5,2,444180.0,azure_vm_real_slice
6272,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6273,0.0,4800.0,0.48321676010919584,0.125,1,9840.0,azure_vm_real_slice
6274,987900.0,8100.0,0.06915258591708023,1.0,2,1002480.0,azure_vm_real_slice
6275,1129500.0,11700.0,0.26241957759259027,0.0625,0,1156410.0,azure_vm_real_slice
6276,0.0,600.0,0.11261162181255656,0.05,0,1380.0,azure_vm_real_slice
6277,1936500.0,300.0,0.05,0.125,0,1937190.0,azure_vm_real_slice
6278,623400.0,600.0,0.05,0.125,0,624780.0,azure_vm_real_slice
6279,0.0,300.0,0.05,0.5,0,690.0,azure_vm_real_slice
6280,0.0,300.0,0.15605050192241338,0.05,0,690.0,azure_vm_real_slice
6281,973800.0,300.0,0.05,0.125,0,974490.0,azure_vm_real_slice
6282,1560300.0,1200.0,0.19215971609554736,0.0625,0,1563060.0,azure_vm_real_slice
6283,1239000.0,1800.0,0.09077200429059809,0.0625,0,1243140.0,azure_vm_real_slice
6284,974400.0,600.0,0.05,0.5,2,975480.0,azure_vm_real_slice
6285,0.0,2591400.0,0.20899570340904217,0.05,0,5960220.0,azure_vm_real_slice
6286,645000.0,15300.0,0.08945125961448347,0.125,0,680190.0,azure_vm_real_slice
6287,1824600.0,157200.0,0.05,0.125,0,2186160.0,azure_vm_real_slice
6288,0.0,4800.0,0.261761722534066,0.5,2,8640.0,azure_vm_real_slice
6289,442800.0,600.0,0.21654091268223483,0.125,0,444180.0,azure_vm_real_slice
6290,1593000.0,5100.0,0.7067159072668759,0.125,1,1603455.0,azure_vm_real_slice
6291,1211400.0,1500.0,0.05392132814849652,0.0625,0,1214850.0,azure_vm_real_slice
6292,0.0,1800.0,0.05,0.5,0,4140.0,azure_vm_real_slice
6293,401400.0,300.0,0.05,0.5,0,402090.0,azure_vm_real_slice
6294,1938600.0,300.0,0.05,0.5,0,1939290.0,azure_vm_real_slice
6295,885600.0,101100.0,0.05,0.125,0,1118130.0,azure_vm_real_slice
6296,1920300.0,2700.0,0.1870025427204444,0.0625,0,1926510.0,azure_vm_real_slice
6297,0.0,900.0,0.11699422226939887,0.125,0,2070.0,azure_vm_real_slice
6298,701400.0,99300.0,0.05,0.5,0,929790.0,azure_vm_real_slice
6299,151200.0,69000.0,0.11355630288578117,0.0625,0,309900.0,azure_vm_real_slice
6300,917100.0,1800.0,0.05,0.0625,0,921240.0,azure_vm_real_slice
6301,299400.0,58800.0,0.2216217910777475,0.125,0,434640.0,azure_vm_real_slice
6302,55800.0,600.0,0.05,0.125,0,57180.0,azure_vm_real_slice
6303,0.0,300.0,0.05,0.05,0,690.0,azure_vm_real_slice
6304,695100.0,300.0,0.05,0.125,0,695790.0,azure_vm_real_slice
6305,0.0,2591400.0,0.1268310904471179,0.5,0,5960220.0,azure_vm_real_slice
6306,0.0,900.0,0.05,1.0,2,1619.9999999999998,azure_vm_real_slice
6307,1254600.0,38700.0,0.05,1.0,2,1324260.0,azure_vm_real_slice
6308,72300.0,300.0,0.09263048827394953,0.125,0,72990.0,azure_vm_real_slice
6309,1068300.0,1500.0,0.1659212384877625,0.5,0,1071750.0,azure_vm_real_slice
6310,79200.0,1953900.0,0.061048339758023575,0.0625,0,4573170.0,azure_vm_real_slice
6311,1547100.0,2100.0,0.6842300977458613,0.05,1,1551405.0,azure_vm_real_slice
6312,75900.0,300.0,0.05,0.5,0,76590.0,azure_vm_real_slice
6313,665400.0,900.0,0.05,0.5,2,667020.0,azure_vm_real_slice
6314,0.0,7800.0,0.15151490019395378,0.125,0,17940.0,azure_vm_real_slice
6315,76800.0,14100.0,0.14172512561696027,0.5,2,102180.0,azure_vm_real_slice
6316,23400.0,600.0,0.3092737208373933,0.0625,0,24780.0,azure_vm_real_slice
6317,0.0,3000.0,0.09489616001368871,0.0625,0,6899.999999999999,azure_vm_real_slice
6318,1834500.0,5700.0,0.4501883690433378,0.125,1,1846185.0,azure_vm_real_slice
6319,476700.0,600.0,0.22569425862652,0.0625,0,478080.0,azure_vm_real_slice
6320,0.0,300.0,0.05,0.05,0,690.0,azure_vm_real_slice
6321,506700.0,600.0,0.11342426490254583,0.125,0,508080.0,azure_vm_real_slice
6322,1819200.0,600.0,0.22036963765448195,0.125,0,1820580.0,azure_vm_real_slice
6323,0.0,300.0,0.19180272910780138,0.05,0,690.0,azure_vm_real_slice
6324,1329600.0,600.0,0.05,0.5,2,1330680.0,azure_vm_real_slice
6325,0.0,300.0,0.1405889685239217,0.125,0,690.0,azure_vm_real_slice
6326,724200.0,900.0,0.13431413006811627,0.125,0,726270.0,azure_vm_real_slice
6327,370200.0,300.0,0.05,0.0625,0,370890.0,azure_vm_real_slice
6328,1981500.0,900.0,0.062106554339420784,0.5,0,1983570.0,azure_vm_real_slice
6329,1160100.0,300.0,0.05,0.125,0,1160790.0,azure_vm_real_slice
6330,7800.0,10800.0,0.05,0.5,0,32639.999999999996,azure_vm_real_slice
6331,1062900.0,600.0,0.11152938186381497,0.125,0,1064280.0,azure_vm_real_slice
6332,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6333,1230300.0,39300.0,0.45549577942242936,0.125,1,1310865.0,azure_vm_real_slice
6334,905700.0,600.0,0.05,0.5,2,906780.0,azure_vm_real_slice
6335,806100.0,6000.0,0.7877540868340103,0.5,2,816900.0,azure_vm_real_slice
6336,561300.0,300.0,0.05,0.0625,0,561990.0,azure_vm_real_slice
6337,1479900.0,600.0,0.07951746012950739,0.125,0,1481280.0,azure_vm_real_slice
6338,546600.0,27000.0,0.5085998422679598,0.0625,1,601950.0,azure_vm_real_slice
6339,1456800.0,1500.0,0.2835942206430022,0.5,0,1460250.0,azure_vm_real_slice
6340,1831500.0,63300.0,0.13496948304034445,0.5,2,1945440.0,azure_vm_real_slice
6341,1812900.0,7200.0,0.37651575505474305,0.5,1,1827660.0,azure_vm_real_slice
6342,1461600.0,10500.0,0.24068636882950614,0.125,0,1485750.0,azure_vm_real_slice
6343,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6344,1037700.0,600.0,0.1349513043778012,0.125,0,1039080.0,azure_vm_real_slice
6345,36600.0,4200.0,0.17815886286110455,1.0,2,44160.0,azure_vm_real_slice
6346,1389000.0,1800.0,0.08315681371836833,0.125,0,1393140.0,azure_vm_real_slice
6347,0.0,300.0,0.28855294797727266,0.05,0,690.0,azure_vm_real_slice
6348,0.0,300.0,0.05,0.0625,0,690.0,azure_vm_real_slice
6349,1767900.0,600.0,0.36979592459903143,0.125,1,1769130.0,azure_vm_real_slice
6350,69900.0,600.0,0.11559070361261568,0.125,0,71280.0,azure_vm_real_slice
6351,25500.0,600.0,0.06988800840574794,0.125,0,26880.0,azure_vm_real_slice
6352,951000.0,56700.0,0.24281152775978365,0.125,0,1081410.0,azure_vm_real_slice
6353,1752600.0,900.0,0.05,0.5,0,1754670.0,azure_vm_real_slice
6354,995100.0,65100.0,0.05,0.125,0,1144830.0,azure_vm_real_slice
6355,152700.0,600.0,0.05,0.125,0,154080.0,azure_vm_real_slice
6356,332700.0,6900.0,0.2571364491748429,0.0625,0,348570.0,azure_vm_real_slice
6357,1485000.0,9000.0,0.08349427904497853,0.05,0,1505700.0,azure_vm_real_slice
6358,784800.0,900.0,0.08497939261613299,0.125,0,786870.0,azure_vm_real_slice
6359,1839300.0,600.0,0.05,0.5,0,1840680.0,azure_vm_real_slice
6360,1770600.0,38400.0,0.3465558950788777,0.0625,0,1858920.0,azure_vm_real_slice
6361,2003700.0,6900.0,0.055710412760159894,0.5,2,2016120.0,azure_vm_real_slice
6362,1344900.0,300.0,0.05,0.0625,0,1345590.0,azure_vm_real_slice
6363,1152000.0,36900.0,0.41376233940650087,0.0625,1,1227645.0,azure_vm_real_slice
6364,567900.0,600.0,0.07625640249753488,0.125,0,569280.0,azure_vm_real_slice
6365,1379700.0,900.0,0.054089439688038116,0.5,2,1381320.0,azure_vm_real_slice
6366,0.0,300.0,0.11741367058929772,0.125,0,690.0,azure_vm_real_slice
6367,528300.0,3300.0,0.2747294317464861,0.5,2,534240.0,azure_vm_real_slice
6368,0.0,2100.0,0.1133030386366164,1.0,2,3779.9999999999995,azure_vm_real_slice
6369,0.0,300.0,0.06785392064872144,0.5,2,540.0,azure_vm_real_slice
6370,1831200.0,83700.0,0.05,0.5,0,2023710.0,azure_vm_real_slice
6371,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6372,1854300.0,900.0,0.05,0.5,0,1856370.0,azure_vm_real_slice
6373,1737900.0,300.0,0.05,0.5,0,1738590.0,azure_vm_real_slice
6374,461700.0,300.0,0.05,0.125,0,462390.0,azure_vm_real_slice
6375,1943400.0,600.0,0.2770880199130808,0.125,0,1944780.0,azure_vm_real_slice
6376,620400.0,2700.0,0.05,0.5,0,626610.0,azure_vm_real_slice
6377,1672800.0,3000.0,0.08602924625156813,0.5,2,1678200.0,azure_vm_real_slice
6378,624300.0,30300.0,0.10450459144739614,0.5,2,678840.0,azure_vm_real_slice
6379,736200.0,7500.0,0.5244486118812711,0.125,1,751575.0,azure_vm_real_slice
6380,0.0,388800.0,0.05,0.125,0,894239.9999999999,azure_vm_real_slice
6381,39900.0,59700.0,0.05,0.0625,0,177210.0,azure_vm_real_slice
6382,741600.0,1200.0,0.2261726399681681,0.125,0,744360.0,azure_vm_real_slice
6383,1178100.0,4500.0,0.7495661359745966,0.125,1,1187325.0,azure_vm_real_slice
6384,822300.0,300.0,0.1014531647602186,0.5,0,822990.0,azure_vm_real_slice
6385,20400.0,3600.0,0.600130218284407,0.05,1,27780.0,azure_vm_real_slice
6386,1878900.0,3900.0,0.4303950725049298,0.05,1,1886895.0,azure_vm_real_slice
6387,112200.0,452100.0,0.05,0.5,2,925979.9999999999,azure_vm_real_slice
6388,1160400.0,3300.0,0.5737102183888055,0.0625,1,1167165.0,azure_vm_real_slice
6389,1779300.0,600.0,0.05,0.125,0,1780680.0,azure_vm_real_slice
6390,0.0,900.0,0.07594136330813217,0.5,0,2070.0,azure_vm_real_slice
6391,1375500.0,900.0,0.05,0.0625,0,1377570.0,azure_vm_real_slice
6392,682800.0,10500.0,0.297744105365922,0.125,0,706950.0,azure_vm_real_slice
6393,356700.0,2100.0,0.05,0.5,0,361530.0,azure_vm_real_slice
6394,1051800.0,3000.0,0.4913978391119606,0.5,1,1057950.0,azure_vm_real_slice
6395,0.0,300.0,0.05,0.125,0,690.0,azure_vm_real_slice
6396,0.0,89100.0,0.11269972031617409,0.05,0,204929.99999999997,azure_vm_real_slice
6397,1569600.0,900.0,0.20285280819733217,0.5,0,1571670.0,azure_vm_real_slice
6398,563700.0,1800.0,0.1854835331657286,0.0625,0,567840.0,azure_vm_real_slice
6399,1558800.0,43200.0,0.25950305896386006,0.125,0,1658160.0,azure_vm_real_slice
6400,0.0,900.0,0.11852610578920625,0.0625,0,2070.0,azure_vm_real_slice
6401,1958100.0,300.0,0.05,0.125,0,1958790.0,azure_vm_real_slice
6402,540000.0,2400.0,0.20250934172068152,0.0625,0,545520.0,azure_vm_real_slice
6403,1283700.0,4200.0,0.21383529215907435,0.05,0,1293360.0,azure_vm_real_slice
6404,1473000.0,6600.0,0.48250744730545214,0.125,1,1486530.0,azure_vm_real_slice
6405,472200.0,300.0,0.175872350132412,0.125,0,472890.0,azure_vm_real_slice
6406,36600.0,6300.0,0.2916791592144917,0.125,0,51090.0,azure_vm_real_slice
6407,259500.0,300.0,0.13581100908921992,0.125,0,260190.0,azure_vm_real_slice
6408,1033200.0,4800.0,0.1563483931709183,0.125,0,1044240.0,azure_vm_real_slice
6409,204000.0,8400.0,0.2196307535090514,0.125,0,223320.0,azure_vm_real_slice
6410,0.0,2591400.0,0.1784487752472877,0.05,0,5960220.0,azure_vm_real_slice
6411,0.0,300.0,0.0730827601310387,0.5,0,690.0,azure_vm_real_slice
6412,1012500.0,54900.0,0.18387227639720025,0.0625,0,1138770.0,azure_vm_real_slice
6413,68400.0,1500.0,0.46700255813840014,0.125,1,71475.0,azure_vm_real_slice
6414,1316400.0,300.0,0.15260054502178882,0.125,0,1317090.0,azure_vm_real_slice
6415,365700.0,300.0,0.05,0.125,0,366390.0,azure_vm_real_slice
6416,1747500.0,300.0,0.1328399422169954,0.5,0,1748190.0,azure_vm_real_slice
6417,0.0,3000.0,0.05,0.5,0,6899.999999999999,azure_vm_real_slice
6418,0.0,600.0,0.25577570722392867,0.125,0,1380.0,azure_vm_real_slice
6419,1862100.0,81000.0,0.06018927462241435,0.125,0,2048400.0,azure_vm_real_slice
6420,638700.0,20100.0,0.7941760573105334,0.5,2,674880.0,azure_vm_real_slice
6421,1887600.0,15900.0,0.34035059504551785,0.0625,0,1924170.0,azure_vm_real_slice
6422,1467300.0,14100.0,0.05,0.125,0,1499730.0,azure_vm_real_slice
6423,1030200.0,48900.0,0.12136044807240955,0.0625,0,1142670.0,azure_vm_real_slice
6424,703500.0,300.0,0.05,0.5,0,704190.0,azure_vm_real_slice
6425,1207500.0,54000.0,0.12930697444534597,0.5,2,1304700.0,azure_vm_real_slice
6426,0.0,900.0,0.2811334191654591,0.125,0,2070.0,azure_vm_real_slice
6427,252900.0,1200.0,0.7298691465798831,0.125,1,255360.0,azure_vm_real_slice
6428,1421400.0,300.0,0.4535742826615632,0.0625,1,1422015.0,azure_vm_real_slice
6429,0.0,300.0,0.5934742161734995,0.0625,1,615.0,azure_vm_real_slice
6430,1647600.0,600.0,0.05,0.125,0,1648980.0,azure_vm_real_slice
6431,0.0,300.0,0.30274158503678583,0.5,0,690.0,azure_vm_real_slice
6432,352800.0,3000.0,0.05,0.125,0,359700.0,azure_vm_real_slice
6433,366600.0,39900.0,0.07026982891652062,0.5,2,438420.0,azure_vm_real_slice
6434,1544700.0,1500.0,0.4025688431325797,0.05,1,1547775.0,azure_vm_real_slice
6435,1455300.0,1200.0,0.09007154743967641,0.125,0,1458060.0,azure_vm_real_slice
6436,745200.0,1800.0,0.05,0.5,0,749340.0,azure_vm_real_slice
6437,658500.0,6300.0,0.1293216123025914,0.0625,0,672990.0,azure_vm_real_slice
6438,0.0,300.0,0.05,0.0625,0,690.0,azure_vm_real_slice
6439,1438200.0,600.0,0.30354283203202603,0.125,0,1439580.0,azure_vm_real_slice
6440,384600.0,1500.0,0.2450840263208023,0.0625,0,388050.0,azure_vm_real_slice
6441,0.0,1200.0,0.05,1.0,2,2160.0,azure_vm_real_slice
6442,1231800.0,1500.0,0.05,1.0,2,1234500.0,azure_vm_real_slice
6443,1916100.0,3300.0,0.05,0.0625,0,1923690.0,azure_vm_real_slice
6444,837600.0,600.0,0.3501061820003018,0.125,1,838830.0,azure_vm_real_slice
6445,1920900.0,1200.0,0.05,0.5,2,1923060.0,azure_vm_real_slice
6446,0.0,1500.0,0.3198400493331797,0.125,0,3449.9999999999995,azure_vm_real_slice
6447,323400.0,300.0,0.21173026744106532,0.0625,0,324090.0,azure_vm_real_slice
6448,0.0,2400.0,0.18814692420352444,0.5,0,5520.0,azure_vm_real_slice
6449,408600.0,300.0,0.05,0.5,2,409140.0,azure_vm_real_slice
6450,690000.0,300.0,0.05,0.5,0,690690.0,azure_vm_real_slice
6451,1266900.0,600.0,0.05,0.5,0,1268280.0,azure_vm_real_slice
6452,0.0,300.0,0.27060412447966087,0.0625,0,690.0,azure_vm_real_slice
6453,1855500.0,600.0,0.05,0.5,0,1856880.0,azure_vm_real_slice
6454,1818300.0,1500.0,0.09863980699321895,0.125,0,1821750.0,azure_vm_real_slice
6455,346800.0,2700.0,0.38586757438934943,0.125,1,352335.0,azure_vm_real_slice
6456,1221900.0,3000.0,0.06613785113985614,0.05,0,1228800.0,azure_vm_real_slice
6457,502800.0,20400.0,0.40402231743178185,0.0625,1,544620.0,azure_vm_real_slice
6458,1553100.0,300.0,0.05,0.125,0,1553790.0,azure_vm_real_slice
6459,1725900.0,1500.0,0.05,0.5,0,1729350.0,azure_vm_real_slice
6460,1194300.0,300.0,0.05,0.05,0,1194990.0,azure_vm_real_slice
6461,0.0,2700.0,0.15718355451498078,0.5,2,4859.999999999999,azure_vm_real_slice
6462,1230600.0,300.0,0.05,0.5,0,1231290.0,azure_vm_real_slice
6463,75900.0,64800.0,0.2183548642013773,0.5,0,224940.0,azure_vm_real_slice
6464,0.0,2100.0,0.05,0.0625,0,4830.0,azure_vm_real_slice
6465,0.0,751500.0,0.10680252972925292,0.0625,0,1728449.9999999998,azure_vm_real_slice
6466,0.0,2591400.0,0.10239835471691004,0.05,0,5960220.0,azure_vm_real_slice
6467,1128300.0,33300.0,0.13365218955996463,0.0625,0,1204890.0,azure_vm_real_slice
6468,1172700.0,600.0,0.15277411601202595,0.5,0,1174080.0,azure_vm_real_slice
6469,1905300.0,1500.0,0.4173003550979454,0.125,1,1908375.0,azure_vm_real_slice
6470,0.0,2100.0,0.05,0.5,0,4830.0,azure_vm_real_slice
6471,0.0,900.0,0.12958418807793864,0.0625,0,2070.0,azure_vm_real_slice
6472,588600.0,300.0,0.06235736619420176,0.125,0,589290.0,azure_vm_real_slice
6473,1071300.0,300.0,0.4374349590191995,0.0625,1,1071915.0,azure_vm_real_slice
6474,155100.0,191100.0,0.05,0.0625,0,594630.0,azure_vm_real_slice
6475,1838100.0,13800.0,0.07200011758981774,0.0625,0,1869840.0,azure_vm_real_slice
6476,0.0,2591400.0,0.05,0.0625,0,5960220.0,azure_vm_real_slice
6477,1290900.0,300.0,0.05,0.5,0,1291590.0,azure_vm_real_slice
6478,925200.0,30300.0,0.05,0.5,0,994890.0,azure_vm_real_slice
6479,0.0,2591400.0,0.05,0.125,0,5960220.0,azure_vm_real_slice
6480,1487700.0,53700.0,0.42201185989192497,0.0625,1,1597785.0,azure_vm_real_slice
6481,553800.0,300.0,0.08949812878115324,0.125,0,554490.0,azure_vm_real_slice
6482,1938000.0,600.0,0.05,0.0625,0,1939380.0,azure_vm_real_slice
6483,538200.0,1494900.0,0.05,0.5,2,3229019.9999999995,azure_vm_real_slice
6484,0.0,2591400.0,0.11200176418548775,0.0625,0,5960220.0,azure_vm_real_slice
6485,496800.0,300.0,0.1386256358458924,0.5,0,497490.0,azure_vm_real_slice
6486,1797900.0,3000.0,0.25265384276246666,0.5,0,1804800.0,azure_vm_real_slice
6487,995100.0,300.0,0.05,0.125,0,995790.0,azure_vm_real_slice
6488,20700.0,2400.0,0.05,0.5,0,26220.0,azure_vm_real_slice
6489,0.0,1800.0,0.09645984115138159,0.125,0,4140.0,azure_vm_real_slice
6490,55800.0,2700.0,0.05,0.5,0,62010.0,azure_vm_real_slice
6491,0.0,1500.0,0.05,0.5,0,3449.9999999999995,azure_vm_real_slice
6492,0.0,300.0,0.05,0.0625,0,690.0,azure_vm_real_slice
